playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I298272,3.0,Touk,Miller,28,178,0,11,RIGHT,VIC,2014,2015,Maribyrnong Park (Vic)/St Kevin&apos;s College (Vic)/Calder U18,29.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298272.png?im=Scale,width=0.6,height=0.6",22/02/1996,CD_T1000,GCFC,Gold Coast SUNS,SUNS,3.0,82.6,1.0,0.0,61.0,6.0,18.0,0.0,0.0,0.0,0.0,45.6,41.0,0.0,0.0,0.0,55.0,69.0,87.0,319.0,60.0,27.0,5.0,7.0,4.0,0.0,6.0,0.0,28.0,45.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,64.3,0.0,0.0,42.0,0.9,9.0,1.0,0.0,1244.0,4.0,92.0,13.0,522.9,7.0,0.0,22.0,4.0,1.0,0.0,10.0,23.0,2.0,16.0,90.0,18.0,49.0,3.0,82.6,0.3,0.0,61.0,2.0,6.0,0.0,0.0,0.0,0.0,45.6,13.7,0.0,0.0,0.0,18.3,69.0,29.0,106.3,20.0,9.0,1.7,2.3,1.3,0.0,2.0,0.0,9.3,15.0,0.0,0.0,0.0,0.0,5.7,0.0,4.0,64.3,0.0,0.0,14.0,0.9,3.0,0.3,0.0,414.9,1.3,30.7,522.9,2.3,0.0,7.3,1.3,0.3,0.0,3.3,7.7,0.7,5.3,30.0,6.0,16.3
CD_I298279,0.0,Angus,Brayshaw,28,188,0,10,RIGHT,VIC,2014,2015,Hampton Rovers (Vic)/Sandringham U18,3.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298279.png?im=Scale,width=0.6,height=0.6",09/01/1996,CD_T90,MELB,Melbourne,Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I298280,2.0,Jayden,Laverde,27,193,0,15,RIGHT,VIC,2014,2015,Keilor (Vic)/PEGS (Vic)/Western U18,20.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298280.png?im=Scale,width=0.6,height=0.6",12/04/1996,CD_T50,ESS,Essendon,Bombers,2.0,96.2,0.0,0.0,0.0,0.0,4.0,1.0,33.3,3.0,1.0,23.1,6.0,0.0,0.0,0.0,12.0,84.6,26.0,107.0,22.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,72.7,0.0,0.0,11.0,0.7,9.0,0.0,0.0,203.0,12.0,15.0,252.0,274.7,5.0,0.0,3.0,1.0,0.0,10.0,0.0,5.0,0.0,0.0,26.0,2.0,20.0,2.0,96.2,0.0,0.0,0.0,0.0,2.0,0.5,33.3,1.5,0.5,23.1,3.0,0.0,0.0,0.0,6.0,84.6,13.0,53.5,11.0,4.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.5,4.0,72.7,0.0,0.0,5.5,0.7,4.5,0.0,0.0,101.6,6.0,7.5,274.7,2.5,0.0,1.5,0.5,0.0,5.0,0.0,2.5,0.0,0.0,13.0,1.0,10.0
CD_I298281,4.0,Jake,Lever,28,194,0,8,RIGHT,VIC,2014,2015,Romsey (Vic)/Calder U18/Adelaide,14.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298281.png?im=Scale,width=0.6,height=0.6",05/03/1996,CD_T90,MELB,Melbourne,Demons,4.0,86.2,0.0,0.0,0.0,0.0,12.0,3.0,37.5,8.0,1.0,34.5,19.0,0.0,0.0,0.0,24.0,77.1,48.0,222.0,37.0,28.0,0.0,8.0,5.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,5.0,12.0,27.0,75.7,0.0,0.0,37.0,3.4,24.0,0.0,0.0,1018.0,28.0,33.0,134.0,350.9,17.0,0.0,12.0,3.0,0.0,18.0,1.0,9.0,0.0,1.0,55.0,13.0,36.0,4.0,86.2,0.0,0.0,0.0,0.0,3.0,0.8,37.5,2.0,0.3,34.5,4.8,0.0,0.0,0.0,6.0,77.1,12.0,55.5,9.3,7.0,0.0,2.0,1.3,0.0,0.0,0.0,1.8,2.8,0.0,0.0,0.0,0.0,1.3,3.0,6.8,75.7,0.0,0.0,9.3,3.4,6.0,0.0,0.0,254.7,7.0,8.3,350.9,4.3,0.0,3.0,0.8,0.0,4.5,0.3,2.3,0.0,0.3,13.8,3.3,9.0
CD_I298288,4.0,Darcy,Moore,28,203,0,30,RIGHT,VIC,2014,2015,Kew Comets (Vic)/Carey Grammar (Vic)/Oakleigh U18,9.0,fatherSon,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298288.png?im=Scale,width=0.6,height=0.6",25/01/1996,CD_T40,COLL,Collingwood,Magpies,4.0,93.9,0.0,0.0,0.0,0.0,9.0,1.0,33.3,3.0,3.0,42.9,18.0,0.0,0.0,0.0,30.0,77.1,48.0,212.0,37.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,4.0,10.0,27.0,81.3,8.0,8.0,32.0,2.0,20.0,0.0,0.0,1140.0,35.0,35.0,55.0,445.1,22.0,0.0,9.0,8.0,0.0,30.0,0.0,7.0,0.0,0.0,42.0,11.0,24.0,4.0,93.9,0.0,0.0,0.0,0.0,2.3,0.3,33.3,0.8,0.8,42.9,4.5,0.0,0.0,0.0,7.5,77.1,12.0,53.0,9.3,6.5,0.0,0.5,0.5,0.0,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,1.0,2.5,6.8,81.3,8.0,8.0,8.0,2.0,5.0,0.0,0.0,285.0,8.8,8.8,445.1,5.5,0.0,2.3,2.0,0.0,7.5,0.0,1.8,0.0,0.0,10.5,2.8,6.0
CD_I298289,2.0,Peter,Wright,27,203,0,20,RIGHT,VIC,2014,2015,Moonee Valley (Vic)/Calder U18/Gold Coast,8.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298289.png?im=Scale,width=0.6,height=0.6",08/09/1996,CD_T50,ESS,Essendon,Bombers,2.0,78.6,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,31.6,6.0,4.0,1.0,25.0,6.0,88.2,17.0,105.0,15.0,7.0,2.0,1.0,0.0,80.0,1.0,4.0,3.0,8.0,5.0,1.0,20.0,29.4,3.0,0.0,1.0,77.8,0.0,0.0,9.0,1.1,8.0,3.0,1.0,326.0,6.0,18.0,243.0,280.3,1.0,17.0,8.0,2.0,5.0,4.0,0.0,3.0,1.0,0.0,19.0,3.0,13.0,2.0,78.6,0.0,0.0,2.0,0.0,1.5,0.0,0.0,0.0,0.5,31.6,3.0,2.0,0.5,25.0,3.0,88.2,8.5,52.5,7.5,3.5,1.0,0.5,0.0,80.0,0.5,2.0,1.5,4.0,2.5,0.5,20.0,29.4,1.5,0.0,0.5,77.8,0.0,0.0,4.5,1.1,4.0,1.5,0.5,163.4,3.0,9.0,280.3,0.5,8.5,4.0,1.0,2.5,2.0,0.0,1.5,0.5,0.0,9.5,1.5,6.5
CD_I298290,0.0,Marc,Pittonet,27,202,0,27,RIGHT,VIC,2014,2016,Kew Comets (Vic)/Xavier College (Vic)/Oakleigh U18/Hawthorn,50.0,nationalDraft,RUCK,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298290.png?im=Scale,width=0.6,height=0.6",03/06/1996,CD_T30,CARL,Carlton,Blues,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I298302,1.0,Caleb,Marchbank,27,193,0,22,RIGHT,VIC,2014,2015,Benalla (Vic)/Murray U18/GWS,6.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298302.png?im=Scale,width=0.6,height=0.6",07/12/1996,CD_T30,CARL,Carlton,Blues,1.0,77.5,0.0,0.0,0.0,0.0,5.0,3.0,75.0,4.0,0.0,50.0,4.0,0.0,0.0,0.0,2.0,75.0,8.0,15.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,33.3,0.0,0.0,3.0,0.6,1.0,0.0,0.0,85.0,3.0,3.0,516.0,62.1,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,4.0,1.0,77.5,0.0,0.0,0.0,0.0,5.0,3.0,75.0,4.0,0.0,50.0,4.0,0.0,0.0,0.0,2.0,75.0,8.0,15.0,6.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,33.3,0.0,0.0,3.0,0.6,1.0,0.0,0.0,85.3,3.0,3.0,62.1,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,4.0
CD_I298358,3.0,Oleg,Markov,27,188,0,37,RIGHT,SA,2015,2016,Gepps Cross (SA)/North Adelaide (SANFL)/Richmond/Gold Coast,50.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298358.png?im=Scale,width=0.6,height=0.6",08/05/1996,CD_T40,COLL,Collingwood,Magpies,3.0,72.1,0.0,0.0,0.0,0.0,8.0,1.0,100.0,1.0,1.0,33.3,12.0,0.0,0.0,0.0,19.0,85.3,34.0,118.0,29.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,66.7,0.0,0.0,15.0,0.8,9.0,0.0,0.0,371.0,3.0,31.0,285.0,253.3,2.0,0.0,4.0,1.0,0.0,3.0,2.0,4.0,0.0,2.0,36.0,7.0,24.0,3.0,72.1,0.0,0.0,0.0,0.0,2.7,0.3,100.0,0.3,0.3,33.3,4.0,0.0,0.0,0.0,6.3,85.3,11.3,39.3,9.7,3.3,0.0,1.0,0.3,0.0,0.0,0.0,3.3,6.3,0.0,0.0,0.0,0.0,1.0,0.0,3.0,66.7,0.0,0.0,5.0,0.8,3.0,0.0,0.0,123.7,1.0,10.3,253.3,0.7,0.0,1.3,0.3,0.0,1.0,0.7,1.3,0.0,0.7,12.0,2.3,8.0
CD_I298409,3.0,Alex,Pearce,28,201,0,25,RIGHT,TAS,2013,2015,Ulverstone (Tas)/Devonport (Tas),37.0,nationalDraft,KEY_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298409.png?im=Scale,width=0.6,height=0.6",09/06/1995,CD_T60,FRE,Fremantle,Freo,3.0,99.4,0.0,1.0,0.0,0.0,6.0,4.0,40.0,10.0,2.0,28.2,11.0,1.0,1.0,100.0,20.0,87.5,40.0,171.0,35.0,22.0,0.0,4.0,2.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,3.0,10.0,20.0,81.5,0.0,0.0,27.0,2.1,14.0,0.0,0.0,672.0,19.0,22.0,229.0,294.6,8.0,0.0,3.0,2.0,0.0,17.0,1.0,8.0,0.0,1.0,39.0,6.0,28.0,3.0,99.4,0.0,0.3,0.0,0.0,2.0,1.3,40.0,3.3,0.7,28.2,3.7,0.3,0.3,100.0,6.7,87.5,13.3,57.0,11.7,7.3,0.0,1.3,0.7,0.0,0.0,0.0,2.3,4.3,0.0,0.0,0.0,0.0,1.0,3.3,6.7,81.5,0.0,0.0,9.0,2.1,4.7,0.0,0.0,224.0,6.3,7.3,294.6,2.7,0.0,1.0,0.7,0.0,5.7,0.3,2.7,0.0,0.3,13.0,2.0,9.3
CD_I298419,2.0,Brandan,Parfitt,25,180,0,3,RIGHT,NT,2016,2017,Nightcliff (NT)/NT Thunder (NEAFL)/North Adelaide (SANFL),26.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298419.png?im=Scale,width=0.6,height=0.6",27/04/1998,CD_T70,GEEL,Geelong Cats,Cats,2.0,65.7,0.0,0.0,35.0,3.0,6.0,0.0,0.0,0.0,0.0,51.2,21.0,0.0,0.0,0.0,19.0,58.5,41.0,197.0,24.0,9.0,1.0,2.0,2.0,0.0,2.0,0.0,17.0,20.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,42.9,0.0,0.0,21.0,1.1,6.0,0.0,0.0,553.0,5.0,51.0,352.0,197.8,1.0,0.0,12.0,5.0,0.0,1.0,5.0,20.0,0.0,8.0,41.0,9.0,20.0,2.0,65.7,0.0,0.0,35.0,1.5,3.0,0.0,0.0,0.0,0.0,51.2,10.5,0.0,0.0,0.0,9.5,58.5,20.5,98.5,12.0,4.5,0.5,1.0,1.0,0.0,1.0,0.0,8.5,10.0,0.0,0.0,0.0,0.0,3.0,0.5,4.0,42.9,0.0,0.0,10.5,1.1,3.0,0.0,0.0,276.8,2.5,25.5,197.8,0.5,0.0,6.0,2.5,0.0,0.5,2.5,10.0,0.0,4.0,20.5,4.5,10.0
CD_I298421,3.0,Jade,Gresham,26,177,0,11,RIGHT,VIC,2015,2016,South Morang (Vic)/Parade College (Vic)/Northern U18/St Kilda,18.0,nationalDraft,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298421.png?im=Scale,width=0.6,height=0.6",24/08/1997,CD_T50,ESS,Essendon,Bombers,3.0,80.7,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,50.0,21.0,1.0,0.0,0.0,11.0,69.8,43.0,166.0,30.0,13.0,12.0,2.0,2.0,50.0,5.0,4.0,19.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,54.2,0.0,0.0,24.0,1.3,6.0,2.0,1.0,620.0,0.0,49.0,181.0,323.3,0.0,0.0,19.0,6.0,8.0,0.0,4.0,4.0,1.0,4.0,42.0,9.0,21.0,3.0,80.7,0.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,7.0,0.3,0.0,0.0,3.7,69.8,14.3,55.3,10.0,4.3,4.0,0.7,0.7,50.0,1.7,1.3,6.3,6.3,0.0,0.0,0.0,0.0,4.7,0.0,3.0,54.2,0.0,0.0,8.0,1.3,2.0,0.7,0.3,206.7,0.0,16.3,323.3,0.0,0.0,6.3,2.0,2.7,0.0,1.3,1.3,0.3,1.3,14.0,3.0,7.0
CD_I298437,3.0,Callum,Ah Chee,26,183,0,4,RIGHT,WA,2015,2016,Kelmscott (WA)/South Fremantle (WAFL)/Gold Coast,8.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298437.png?im=Scale,width=0.6,height=0.6",09/10/1997,CD_T20,BL,Brisbane Lions,Lions,3.0,76.7,0.0,1.0,0.0,1.0,17.0,0.0,0.0,1.0,1.0,35.2,19.0,2.0,0.0,0.0,16.0,72.5,51.0,193.0,37.0,24.0,5.0,7.0,0.0,100.0,1.0,1.0,14.0,16.0,0.0,0.0,0.0,0.0,9.0,4.0,9.0,68.6,0.0,0.0,35.0,2.2,17.0,1.0,0.0,1038.0,7.0,29.0,322.0,224.3,4.0,0.0,11.0,0.0,1.0,2.0,4.0,5.0,0.0,5.0,54.0,16.0,35.0,3.0,76.7,0.0,0.3,0.0,0.3,5.7,0.0,0.0,0.3,0.3,35.2,6.3,0.7,0.0,0.0,5.3,72.5,17.0,64.3,12.3,8.0,1.7,2.3,0.0,100.0,0.3,0.3,4.7,5.3,0.0,0.0,0.0,0.0,3.0,1.3,3.0,68.6,0.0,0.0,11.7,2.2,5.7,0.3,0.0,346.3,2.3,9.7,224.3,1.3,0.0,3.7,0.0,0.3,0.7,1.3,1.7,0.0,1.7,18.0,5.3,11.7
CD_I298470,0.0,Shane,McAdam,28,186,0,23,RIGHT,WA,2018,2020,Halls Creek (WA)/Scotch Old Collegians (SA)/Sturt (SANFL)/Adelaide Crows,,other,MEDIUM_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298470.png?im=Scale,width=0.6,height=0.6",28/05/1995,CD_T90,MELB,Melbourne,Demons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I298524,0.0,Lachie,Weller,28,182,0,14,RIGHT,QLD,2014,2015,Southport (Qld)/Broadbeach (Qld)/Fremantle,13.0,nationalDraft,MEDIUM_DEFENDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298524.png?im=Scale,width=0.6,height=0.6",23/02/1996,CD_T1000,GCFC,Gold Coast SUNS,SUNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,163.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I298539,4.0,Isaac,Heeney,27,185,0,5,RIGHT,NSW,2014,2015,Cardiff (NSW),18.0,nationalDraft,MIDFIELDER,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298539.png?im=Scale,width=0.6,height=0.6",05/05/1996,CD_T160,SYD,Sydney Swans,Swans,4.0,81.0,4.0,0.0,76.0,14.0,8.0,0.0,0.0,0.0,3.0,45.7,53.0,2.0,2.0,100.0,40.0,75.4,114.0,490.0,86.0,46.0,3.0,1.0,6.0,60.0,3.0,6.0,30.0,49.0,0.0,0.0,0.0,0.0,24.0,4.0,16.0,70.8,0.0,0.0,65.0,1.3,26.0,6.0,3.0,2228.0,9.0,98.0,36.0,472.8,7.0,0.0,42.0,8.0,10.0,5.0,16.0,19.0,2.0,30.0,116.0,15.0,63.0,4.0,81.0,1.0,0.0,76.0,3.5,2.0,0.0,0.0,0.0,0.8,45.7,13.3,0.5,0.5,100.0,10.0,75.4,28.5,122.5,21.5,11.5,0.8,0.3,1.5,60.0,0.8,1.5,7.5,12.3,0.0,0.0,0.0,0.0,6.0,1.0,4.0,70.8,0.0,0.0,16.3,1.3,6.5,1.5,0.8,557.2,2.3,24.5,472.8,1.8,0.0,10.5,2.0,2.5,1.3,4.0,4.8,0.5,7.5,29.0,3.8,15.8
CD_I298630,3.0,Kyle,Langford,27,192,0,4,RIGHT,VIC,2014,2015,Macleod (Vic)/Ivanhoe Grammar (Vic)/Northern U18,17.0,nationalDraft,KEY_FORWARD,,,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2024014/298630.png?im=Scale,width=0.6,height=0.6",01/12/1996,CD_T50,ESS,Essendon,Bombers,3.0,97.1,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,37.1,13.0,11.0,2.0,18.2,5.0,75.8,33.0,211.0,25.0,18.0,5.0,1.0,0.0,61.5,1.0,8.0,8.0,7.0,1.0,0.0,0.0,16.7,6.0,0.0,0.0,69.2,0.0,0.0,26.0,3.7,18.0,9.0,9.0,678.0,5.0,31.0,161.0,338.6,0.0,6.0,18.0,1.0,13.0,2.0,1.0,4.0,2.0,1.0,35.0,1.0,22.0,3.0,97.1,1.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.3,37.1,4.3,3.7,0.7,18.2,1.7,75.8,11.0,70.3,8.3,6.0,1.7,0.3,0.0,61.5,0.3,2.7,2.7,2.3,0.3,0.0,0.0,16.7,2.0,0.0,0.0,69.2,0.0,0.0,8.7,3.7,6.0,3.0,3.0,226.3,1.7,10.3,338.6,0.0,2.0,6.0,0.3,4.3,0.7,0.3,1.3,0.7,0.3,11.7,0.3,7.3
